,Dimension,Probability,q-values,Number_of_nodes_visited,Path_Length,Solvable,Time
70,30,0.3,0.1,213,61,1,0.0
71,30,0.3,0.1,169,61,1,0.0
72,30,0.3,0.1,65,0,0,0.0
73,30,0.3,0.1,299,59,1,0.015621185302734375
74,30,0.3,0.1,436,61,1,0.032257080078125
75,30,0.3,0.1,626,0,0,0.0324704647064209
76,30,0.3,0.1,237,59,1,0.0
77,30,0.3,0.1,609,0,0,0.033296823501586914
78,30,0.3,0.1,170,59,1,0.0
79,30,0.3,0.1,1,0,0,0.0
80,30,0.3,0.1,1,0,0,0.0
81,30,0.3,0.1,398,59,1,0.021880388259887695
82,30,0.3,0.1,278,59,1,0.02831268310546875
83,30,0.3,0.1,238,61,1,0.007356405258178711
84,30,0.3,0.1,555,0,0,0.057862043380737305
85,30,0.3,0.1,306,61,1,0.012644767761230469
86,30,0.3,0.1,303,65,1,0.012517690658569336
87,30,0.3,0.1,230,63,1,0.015753507614135742
88,30,0.3,0.1,1,0,0,0.0
89,30,0.3,0.1,12,0,0,0.0010333061218261719
90,30,0.3,0.1,575,0,0,0.03679966926574707
91,30,0.3,0.1,134,59,1,0.005509614944458008
92,30,0.3,0.1,21,0,0,0.0
93,30,0.3,0.1,321,63,1,0.032407283782958984
94,30,0.3,0.1,296,61,1,0.0010373592376708984
95,30,0.3,0.1,328,59,1,0.016748428344726562
96,30,0.3,0.1,7,0,0,0.0
97,30,0.3,0.1,286,59,1,0.0010409355163574219
98,30,0.3,0.1,257,61,1,0.006234169006347656
99,30,0.3,0.1,401,65,1,0.007955074310302734
100,30,0.3,0.2,609,0,0,0.035002946853637695
101,30,0.3,0.2,38,0,0,0.0
102,30,0.3,0.2,611,0,0,0.06694364547729492
103,30,0.3,0.2,4,0,0,0.0
104,30,0.3,0.2,4,0,0,0.0017132759094238281
105,30,0.3,0.2,1,0,0,0.0
106,30,0.3,0.2,617,0,0,0.08081722259521484
107,30,0.3,0.2,247,59,1,0.017611265182495117
108,30,0.3,0.2,557,0,0,0.0343167781829834
109,30,0.3,0.2,1,0,0,0.0
110,30,0.3,0.2,238,61,1,0.01583552360534668
111,30,0.3,0.2,205,59,1,0.015897750854492188
112,30,0.3,0.2,315,59,1,0.01682567596435547
113,30,0.3,0.2,191,59,1,0.0
114,30,0.3,0.2,133,59,1,0.0
115,30,0.3,0.2,342,59,1,0.01627373695373535
116,30,0.3,0.2,7,0,0,0.0
117,30,0.3,0.2,300,59,1,0.03318166732788086
118,30,0.3,0.2,1,0,0,0.0
119,30,0.3,0.2,255,61,1,0.02229452133178711
120,30,0.3,0.2,231,59,1,0.007916688919067383
121,30,0.3,0.2,3,0,0,0.0004906654357910156
122,30,0.3,0.2,263,59,1,0.006701469421386719
123,30,0.3,0.2,13,0,0,0.0008976459503173828
124,30,0.3,0.2,348,65,1,0.023161649703979492
125,30,0.3,0.2,1,0,0,0.001051187515258789
126,30,0.3,0.2,354,59,1,0.021976947784423828
127,30,0.3,0.2,256,61,1,0.022003650665283203
128,30,0.3,0.2,480,65,1,0.04994058609008789
129,30,0.3,0.2,1,0,0,0.0
130,30,0.3,0.2,477,63,1,0.044080495834350586
131,30,0.3,0.2,71,0,0,0.0
132,30,0.3,0.2,235,61,1,0.007326602935791016
133,30,0.3,0.2,451,63,1,0.024139881134033203
134,30,0.3,0.2,17,0,0,0.0
135,30,0.3,0.2,1,0,0,0.0
136,30,0.3,0.2,33,0,0,0.0010335445404052734
137,30,0.3,0.2,44,0,0,0.0
138,30,0.3,0.2,13,0,0,0.0063076019287109375
139,30,0.3,0.2,382,59,1,0.04957437515258789
140,30,0.3,0.2,212,59,1,0.0075876712799072266
141,30,0.3,0.2,633,0,0,0.03490138053894043
142,30,0.3,0.2,621,0,0,0.0670323371887207
143,30,0.3,0.2,314,63,1,0.014957189559936523
144,30,0.3,0.2,216,63,1,0.00634002685546875
145,30,0.3,0.2,473,65,1,0.03287768363952637
146,30,0.3,0.2,369,59,1,0.01625537872314453
147,30,0.3,0.2,4,0,0,0.015609264373779297
148,30,0.3,0.2,1,0,0,0.0
149,30,0.3,0.2,627,0,0,0.08610415458679199
150,30,0.3,0.2,603,0,0,0.0695035457611084
151,30,0.3,0.2,407,59,1,0.01887679100036621
152,30,0.3,0.2,225,73,1,0.014043331146240234
153,30,0.3,0.2,15,0,0,0.001001119613647461
154,30,0.3,0.2,3,0,0,0.0
155,30,0.3,0.2,224,59,1,0.015664339065551758
156,30,0.3,0.2,1,0,0,0.0
157,30,0.3,0.2,10,0,0,0.0
158,30,0.3,0.2,307,61,1,0.03376054763793945
159,30,0.3,0.2,322,59,1,0.0023660659790039062
160,30,0.3,0.2,432,59,1,0.016615629196166992
161,30,0.3,0.2,297,59,1,0.02946019172668457
162,30,0.3,0.2,258,59,1,0.010063648223876953
163,30,0.3,0.2,350,67,1,0.02942347526550293
164,30,0.3,0.2,304,63,1,0.014767646789550781
165,30,0.3,0.2,6,0,0,0.0
166,30,0.3,0.2,262,59,1,0.02089977264404297
167,30,0.3,0.2,586,0,0,0.03342032432556152
168,30,0.3,0.2,290,59,1,0.01674342155456543
169,30,0.3,0.2,207,63,1,0.0
170,30,0.3,0.2,619,0,0,0.04979872703552246
171,30,0.3,0.2,274,63,1,0.017517566680908203
172,30,0.3,0.2,335,59,1,0.0177154541015625
173,30,0.3,0.2,345,69,1,0.018486499786376953
174,30,0.3,0.2,608,0,0,0.03568696975708008
175,30,0.3,0.2,259,59,1,0.008454084396362305
176,30,0.3,0.2,540,67,1,0.02924323081970215
177,30,0.3,0.2,591,0,0,0.02405095100402832
178,30,0.3,0.2,1,0,0,0.0
179,30,0.3,0.2,217,67,1,0.0062525272369384766
180,30,0.3,0.2,334,59,1,0.028516054153442383
181,30,0.3,0.2,490,63,1,0.02106952667236328
182,30,0.3,0.2,543,0,0,0.029439449310302734
183,30,0.3,0.2,326,59,1,0.02730536460876465
184,30,0.3,0.2,1,0,0,0.0
185,30,0.3,0.2,3,0,0,0.001016378402709961
186,30,0.3,0.2,627,0,0,0.030646562576293945
187,30,0.3,0.2,225,59,1,0.01362156867980957
188,30,0.3,0.2,8,0,0,0.0
189,30,0.3,0.2,283,59,1,0.0230867862701416
190,30,0.3,0.2,371,63,1,0.021026134490966797
