,Dimension,Probability,Number_of_nodes_visited,Path_Length,Solvable,Time
260,50,0.3,1717,0,0,0.3659076690673828
261,50,0.3,432,99,1,0.04896116256713867
262,50,0.3,609,99,1,0.1414334774017334
263,50,0.3,614,103,1,0.17026686668395996
264,50,0.3,768,101,1,0.27603697776794434
265,50,0.3,7,0,0,0.014626502990722656
266,50,0.3,12,0,0,0.004044771194458008
267,50,0.3,1,0,0,0.0
268,50,0.3,688,99,1,0.18041586875915527
269,50,0.3,12,0,0,0.0021266937255859375
270,50,0.3,4,0,0,0.0
271,50,0.3,787,99,1,0.21893692016601562
272,50,0.3,1634,0,0,0.573066234588623
273,50,0.3,1713,0,0,0.6478688716888428
274,50,0.3,1,0,0,0.016690492630004883
275,50,0.3,1,0,0,0.0
276,50,0.3,1744,0,0,0.6327250003814697
277,50,0.3,484,103,1,0.06559467315673828
278,50,0.3,1685,0,0,0.57468581199646
279,50,0.3,1727,0,0,0.7966687679290771
280,50,0.3,1131,107,1,0.4243776798248291
281,50,0.3,769,99,1,0.18406128883361816
282,50,0.3,7,0,0,0.0
283,50,0.3,818,101,1,0.17647099494934082
284,50,0.3,691,99,1,0.1480545997619629
285,50,0.3,1638,0,0,0.7717325687408447
286,50,0.3,4,0,0,0.0
287,50,0.3,874,99,1,0.27741074562072754
288,50,0.3,7,0,0,0.0
289,50,0.3,1223,105,1,0.3324136734008789
290,50,0.3,430,99,1,0.06888294219970703
291,50,0.3,628,99,1,0.1098337173461914
292,50,0.3,3,0,0,0.0
293,50,0.3,1679,0,0,0.5332989692687988
294,50,0.3,635,105,1,0.11772608757019043
295,50,0.3,567,99,1,0.11752152442932129
296,50,0.3,1726,0,0,0.6773929595947266
297,50,0.3,14,0,0,0.0
298,50,0.3,1605,0,0,0.5205204486846924
299,50,0.3,1026,103,1,0.3127315044403076
300,50,0.4,1,0,0,0.0020346641540527344
301,50,0.4,1,0,0,0.000993967056274414
302,50,0.4,1,0,0,0.0
303,50,0.4,56,0,0,0.0
304,50,0.4,6,0,0,0.0
305,50,0.4,122,0,0,0.0010480880737304688
306,50,0.4,7,0,0,0.0
307,50,0.4,134,0,0,0.016666650772094727
308,50,0.4,3,0,0,0.015693187713623047
309,50,0.4,1157,0,0,0.26701784133911133
310,50,0.4,5,0,0,0.0010058879852294922
311,50,0.4,118,0,0,0.01784992218017578
312,50,0.4,6,0,0,0.0
313,50,0.4,7,0,0,0.017131567001342773
314,50,0.4,1,0,0,0.0
315,50,0.4,86,0,0,0.0
316,50,0.4,1,0,0,0.002137422561645508
317,50,0.4,32,0,0,0.0
318,50,0.4,4,0,0,0.0
319,50,0.4,4,0,0,0.0
320,50,0.4,3,0,0,0.016236543655395508
321,50,0.4,1,0,0,0.0
322,50,0.4,4,0,0,0.0
323,50,0.4,1,0,0,0.0
324,50,0.4,1,0,0,0.0
325,50,0.4,18,0,0,0.0
326,50,0.4,16,0,0,0.017488956451416016
327,50,0.4,1,0,0,0.0
328,50,0.4,3,0,0,0.0020356178283691406
329,50,0.4,236,0,0,0.0175020694732666
330,50,0.4,1,0,0,0.0
331,50,0.4,29,0,0,0.0
332,50,0.4,1145,0,0,0.2588932514190674
333,50,0.4,93,0,0,0.0010347366333007812
334,50,0.4,4,0,0,0.01583123207092285
335,50,0.4,6,0,0,0.0
336,50,0.4,21,0,0,0.01632857322692871
337,50,0.4,978,0,0,0.2288975715637207
338,50,0.4,6,0,0,0.0
339,50,0.4,3,0,0,0.0
340,50,0.4,1,0,0,0.0
341,50,0.4,109,0,0,0.016803741455078125
342,50,0.4,21,0,0,0.016796350479125977
343,50,0.4,17,0,0,0.0
344,50,0.4,7,0,0,0.0
345,50,0.4,1085,0,0,0.2925891876220703
346,50,0.4,715,0,0,0.0971684455871582
347,50,0.4,1245,0,0,0.3387265205383301
348,50,0.4,1,0,0,0.01676797866821289
349,50,0.4,1407,0,0,0.4167647361755371
350,50,0.4,812,0,0,0.2187342643737793
351,50,0.4,1,0,0,0.002969026565551758
352,50,0.4,7,0,0,0.015803098678588867
353,50,0.4,3,0,0,0.0
354,50,0.4,9,0,0,0.0
355,50,0.4,255,0,0,0.018574237823486328
356,50,0.4,639,0,0,0.10154891014099121
357,50,0.4,461,103,1,0.06798577308654785
358,50,0.4,3,0,0,0.0
359,50,0.4,8,0,0,0.016906261444091797
360,50,0.4,17,0,0,0.003775358200073242
361,50,0.4,15,0,0,0.0
362,50,0.4,1,0,0,0.0
363,50,0.4,23,0,0,0.002579212188720703
364,50,0.4,14,0,0,0.0
365,50,0.4,1,0,0,0.015548467636108398
366,50,0.4,1,0,0,0.016747713088989258
367,50,0.4,1,0,0,0.0
368,50,0.4,4,0,0,0.0
369,50,0.4,5,0,0,0.0
370,50,0.4,147,0,0,0.016767501831054688
371,50,0.4,508,0,0,0.07102346420288086
372,50,0.4,8,0,0,0.0
373,50,0.4,624,0,0,0.10550594329833984
374,50,0.4,6,0,0,0.0009987354278564453
375,50,0.4,1,0,0,0.0
376,50,0.4,4,0,0,0.014638185501098633
377,50,0.4,1,0,0,0.0
378,50,0.4,732,131,1,0.11695218086242676
379,50,0.4,764,131,1,0.14995718002319336
380,50,0.4,11,0,0,0.0
381,50,0.4,1,0,0,0.0
382,50,0.4,1,0,0,0.0
383,50,0.4,1,0,0,0.0
384,50,0.4,1,0,0,0.0
385,50,0.4,13,0,0,0.0
386,50,0.4,752,117,1,0.13075804710388184
387,50,0.4,34,0,0,0.002562284469604492
388,50,0.4,1,0,0,0.0020351409912109375
389,50,0.4,189,0,0,0.016802072525024414
390,50,0.4,9,0,0,0.0
391,50,0.4,112,0,0,0.008185386657714844
392,50,0.4,4,0,0,0.0
393,50,0.4,3,0,0,0.0
394,50,0.4,752,123,1,0.13332366943359375
395,50,0.4,4,0,0,0.017084360122680664
396,50,0.4,1,0,0,0.0010459423065185547
397,50,0.4,74,0,0,0.0009958744049072266
398,50,0.4,10,0,0,0.015554189682006836
399,50,0.4,801,0,0,0.1502230167388916
400,50,0.5,10,0,0,0.0
401,50,0.5,1,0,0,0.0
402,50,0.5,48,0,0,0.018674850463867188
403,50,0.5,3,0,0,0.015568017959594727
404,50,0.5,16,0,0,0.0
405,50,0.5,5,0,0,0.0
406,50,0.5,62,0,0,0.018953323364257812
407,50,0.5,6,0,0,0.01574850082397461
408,50,0.5,54,0,0,0.0
409,50,0.5,11,0,0,0.0
410,50,0.5,1,0,0,0.0
411,50,0.5,3,0,0,0.0
412,50,0.5,11,0,0,0.000995635986328125
413,50,0.5,8,0,0,0.0
414,50,0.5,1,0,0,0.0
415,50,0.5,3,0,0,0.0
416,50,0.5,5,0,0,0.0
417,50,0.5,5,0,0,0.0
418,50,0.5,4,0,0,0.015578031539916992
419,50,0.5,6,0,0,0.0009963512420654297
420,50,0.5,43,0,0,0.0
421,50,0.5,1,0,0,0.0
422,50,0.5,1,0,0,0.006279468536376953
423,50,0.5,7,0,0,0.0
424,50,0.5,15,0,0,0.0010457038879394531
425,50,0.5,14,0,0,0.0060079097747802734
426,50,0.5,5,0,0,0.004377126693725586
427,50,0.5,12,0,0,0.004694223403930664
428,50,0.5,6,0,0,0.004522085189819336
429,50,0.5,4,0,0,0.005286693572998047
430,50,0.5,5,0,0,0.0020263195037841797
431,50,0.5,8,0,0,0.0
432,50,0.5,17,0,0,0.014244556427001953
433,50,0.5,35,0,0,0.0
434,50,0.5,54,0,0,0.0
435,50,0.5,5,0,0,0.0
436,50,0.5,3,0,0,0.00936746597290039
437,50,0.5,10,0,0,0.0
438,50,0.5,5,0,0,0.0
439,50,0.5,62,0,0,0.0
440,50,0.5,6,0,0,0.0009982585906982422
441,50,0.5,1,0,0,0.00622105598449707
442,50,0.5,9,0,0,0.0
443,50,0.5,26,0,0,0.01653766632080078
444,50,0.5,58,0,0,0.0
445,50,0.5,1,0,0,0.0010340213775634766
446,50,0.5,1,0,0,0.0
447,50,0.5,3,0,0,0.0
448,50,0.5,42,0,0,0.0
449,50,0.5,3,0,0,0.0
450,50,0.5,3,0,0,0.0
451,50,0.5,13,0,0,0.016679048538208008
452,50,0.5,5,0,0,0.0025806427001953125
453,50,0.5,8,0,0,0.0
454,50,0.5,29,0,0,0.0
455,50,0.5,16,0,0,0.0
456,50,0.5,1,0,0,0.0
457,50,0.5,1,0,0,0.0
458,50,0.5,34,0,0,0.0
459,50,0.5,1,0,0,0.016690492630004883
460,50,0.5,1,0,0,0.0010488033294677734
461,50,0.5,3,0,0,0.0009951591491699219
462,50,0.5,3,0,0,0.0
463,50,0.5,73,0,0,0.01760101318359375
464,50,0.5,18,0,0,0.0
465,50,0.5,8,0,0,0.0
466,50,0.5,39,0,0,0.016643285751342773
467,50,0.5,4,0,0,0.0028231143951416016
468,50,0.5,24,0,0,0.0
469,50,0.5,3,0,0,0.0026793479919433594
470,50,0.5,58,0,0,0.009439706802368164
471,50,0.5,1,0,0,0.0
472,50,0.5,4,0,0,0.0020475387573242188
473,50,0.5,8,0,0,0.0
474,50,0.5,1,0,0,0.0
475,50,0.5,18,0,0,0.0010454654693603516
476,50,0.5,1,0,0,0.0
477,50,0.5,7,0,0,0.0
478,50,0.5,4,0,0,0.0
479,50,0.5,1,0,0,0.0
480,50,0.5,10,0,0,0.0
481,50,0.5,9,0,0,0.0
482,50,0.5,16,0,0,0.0
483,50,0.5,1,0,0,0.015576362609863281
484,50,0.5,1,0,0,0.0029664039611816406
485,50,0.5,1,0,0,0.0019948482513427734
486,50,0.5,4,0,0,0.00626683235168457
487,50,0.5,7,0,0,0.003883838653564453
488,50,0.5,34,0,0,0.0
489,50,0.5,8,0,0,0.003391265869140625
490,50,0.5,1,0,0,0.0
491,50,0.5,4,0,0,0.003323793411254883
492,50,0.5,9,0,0,0.006410837173461914
493,50,0.5,11,0,0,0.0
494,50,0.5,14,0,0,0.01580047607421875
495,50,0.5,1,0,0,0.0
496,50,0.5,4,0,0,0.0
497,50,0.5,3,0,0,0.0
498,50,0.5,9,0,0,0.0020241737365722656
499,50,0.5,24,0,0,0.001992464065551758
500,50,0.6,5,0,0,0.0
501,50,0.6,1,0,0,0.0
502,50,0.6,13,0,0,0.0
503,50,0.6,5,0,0,0.014644384384155273
504,50,0.6,4,0,0,0.0
505,50,0.6,3,0,0,0.0
506,50,0.6,8,0,0,0.0
507,50,0.6,7,0,0,0.0
508,50,0.6,1,0,0,0.015244245529174805
509,50,0.6,3,0,0,0.0
510,50,0.6,20,0,0,0.0031075477600097656
511,50,0.6,3,0,0,0.015687227249145508
512,50,0.6,4,0,0,0.0009961128234863281
513,50,0.6,1,0,0,0.0010106563568115234
514,50,0.6,3,0,0,0.0
515,50,0.6,1,0,0,0.0
516,50,0.6,3,0,0,0.015613317489624023
517,50,0.6,8,0,0,0.0
518,50,0.6,1,0,0,0.0
519,50,0.6,1,0,0,0.006873369216918945
520,50,0.6,8,0,0,0.0
521,50,0.6,6,0,0,0.0022110939025878906
522,50,0.6,3,0,0,0.005850791931152344
523,50,0.6,3,0,0,0.003448963165283203
524,50,0.6,5,0,0,0.0022079944610595703
525,50,0.6,1,0,0,0.002855539321899414
526,50,0.6,4,0,0,0.0037865638732910156
527,50,0.6,3,0,0,0.005211830139160156
528,50,0.6,3,0,0,0.002589702606201172
529,50,0.6,4,0,0,0.0
530,50,0.6,4,0,0,0.004469156265258789
531,50,0.6,5,0,0,0.0
532,50,0.6,12,0,0,0.0
533,50,0.6,9,0,0,0.0
534,50,0.6,1,0,0,0.0156552791595459
